user_id,variant,assignment_date,converted
165,control,2026-03-04,0
166,treatment,2026-03-15,0
167,treatment,2026-03-13,0
168,control,2026-03-09,0
169,treatment,2026-03-07,0
170,treatment,2026-03-05,1
171,control,2026-03-15,0
172,control,2026-03-12,0
173,treatment,2026-03-02,0
174,control,2026-03-14,1
175,treatment,2026-03-14,0
176,control,2026-03-05,1
177,control,2026-03-12,0
178,treatment,2026-03-07,1
179,treatment,2026-03-08,1
180,treatment,2026-03-15,1
181,control,2026-03-15,0
182,treatment,2026-03-12,0
183,treatment,2026-03-10,1
184,control,2026-03-04,0
185,treatment,2026-03-15,1
186,control,2026-03-04,0
187,treatment,2026-03-03,0
188,control,2026-03-03,0
189,control,2026-03-12,1
190,treatment,2026-03-15,0
191,treatment,2026-03-05,0
192,treatment,2026-03-08,0
193,control,2026-03-08,1
194,treatment,2026-03-11,1
195,treatment,2026-03-10,0
196,treatment,2026-03-05,0
197,control,2026-03-12,1
198,control,2026-03-11,0
199,control,2026-03-10,1
200,treatment,2026-03-04,1
201,treatment,2026-03-04,0
202,treatment,2026-03-02,1
203,control,2026-03-06,0
204,treatment,2026-03-08,0
205,control,2026-03-04,0
206,treatment,2026-03-12,1
207,control,2026-03-13,0
208,treatment,2026-03-13,0
209,treatment,2026-03-15,0
210,control,2026-03-09,0
211,treatment,2026-03-02,0
212,treatment,2026-03-07,0
213,treatment,2026-03-15,0
214,control,2026-03-14,1
215,control,2026-03-08,1
216,treatment,2026-03-06,0
217,treatment,2026-03-02,1
218,treatment,2026-03-02,0
219,treatment,2026-03-09,0
220,treatment,2026-03-09,0
221,treatment,2026-03-15,0
222,control,2026-03-14,0
223,control,2026-03-10,1
224,treatment,2026-03-06,0
225,treatment,2026-03-10,0
226,treatment,2026-03-09,0
227,treatment,2026-03-10,0
228,treatment,2026-03-12,1
229,control,2026-03-08,1
230,control,2026-03-04,1
231,treatment,2026-03-15,0
232,control,2026-03-09,0
233,control,2026-03-07,0
234,treatment,2026-03-03,1
235,treatment,2026-03-04,1
236,treatment,2026-03-02,1
237,treatment,2026-03-06,0
238,treatment,2026-03-10,0
239,control,2026-03-13,0
240,control,2026-03-04,1
241,control,2026-03-15,0
242,control,2026-03-12,1
243,treatment,2026-03-10,0
244,treatment,2026-03-15,1
245,treatment,2026-03-13,1
246,treatment,2026-03-15,1
247,treatment,2026-03-10,0
248,control,2026-03-11,0
249,treatment,2026-03-14,0
250,treatment,2026-03-11,1
251,control,2026-03-15,1
252,control,2026-03-09,0
253,treatment,2026-03-06,0
254,control,2026-03-10,0
255,treatment,2026-03-04,0
256,control,2026-03-08,0
257,treatment,2026-03-10,0
258,treatment,2026-03-09,1
259,control,2026-03-13,1
260,treatment,2026-03-08,0
261,treatment,2026-03-13,0
262,control,2026-03-15,0
263,control,2026-03-11,1
264,control,2026-03-04,0
265,treatment,2026-03-15,0
266,treatment,2026-03-02,1
267,treatment,2026-03-11,0
268,control,2026-03-07,0
269,control,2026-03-08,0
270,treatment,2026-03-14,0
271,control,2026-03-12,1
272,control,2026-03-13,1
273,treatment,2026-03-07,0
274,treatment,2026-03-12,0
275,control,2026-03-11,0
276,treatment,2026-03-02,0
277,treatment,2026-03-06,0
278,control,2026-03-13,0
279,control,2026-03-10,0
280,treatment,2026-03-14,0
281,control,2026-03-08,1
282,treatment,2026-03-08,1
283,control,2026-03-03,0
284,treatment,2026-03-15,1
285,treatment,2026-03-14,1
286,control,2026-03-02,1
287,treatment,2026-03-11,0
288,control,2026-03-03,0
289,treatment,2026-03-09,1
290,treatment,2026-03-04,0
291,treatment,2026-03-13,0
292,treatment,2026-03-13,0
293,treatment,2026-03-14,1
294,treatment,2026-03-06,0
295,treatment,2026-03-14,0
296,treatment,2026-03-03,0
297,treatment,2026-03-05,1
298,treatment,2026-03-13,0
299,control,2026-03-05,0
300,control,2026-03-10,1
301,control,2026-03-02,0
302,control,2026-03-11,0
303,control,2026-03-09,1
304,treatment,2026-03-15,1
305,treatment,2026-03-04,0
306,control,2026-03-09,0
307,treatment,2026-03-02,0
308,treatment,2026-03-06,1
309,control,2026-03-14,0
310,treatment,2026-03-04,0
311,treatment,2026-03-12,0
312,control,2026-03-13,1
313,control,2026-03-07,1
314,treatment,2026-03-15,1
315,control,2026-03-07,0
316,treatment,2026-03-07,0
317,control,2026-03-06,0
318,control,2026-03-08,1
319,control,2026-03-09,0
320,treatment,2026-03-03,0
321,control,2026-03-10,1
322,treatment,2026-03-14,1
323,control,2026-03-07,1
324,treatment,2026-03-07,0
325,control,2026-03-07,0
326,control,2026-03-05,0
327,treatment,2026-03-15,1
328,control,2026-03-12,0
329,treatment,2026-03-07,0
330,treatment,2026-03-04,1
331,treatment,2026-03-08,0
332,treatment,2026-03-15,0
333,treatment,2026-03-04,1
334,control,2026-03-15,1
335,control,2026-03-13,1
336,treatment,2026-03-12,0
337,treatment,2026-03-15,0
338,treatment,2026-03-09,1
339,treatment,2026-03-11,0
340,treatment,2026-03-13,0
341,treatment,2026-03-07,0
342,control,2026-03-07,0
343,treatment,2026-03-09,0
344,treatment,2026-03-07,0
345,control,2026-03-03,0
346,control,2026-03-07,1
347,treatment,2026-03-15,0
348,treatment,2026-03-02,0
349,treatment,2026-03-12,0
350,treatment,2026-03-12,0
351,treatment,2026-03-03,1
352,control,2026-03-12,0
353,control,2026-03-13,1
354,control,2026-03-10,1
355,control,2026-03-03,0
356,treatment,2026-03-11,1
357,treatment,2026-03-06,0
358,control,2026-03-14,0
359,treatment,2026-03-14,1
360,treatment,2026-03-10,0
361,treatment,2026-03-15,1
362,control,2026-03-15,0
363,treatment,2026-03-07,0
364,treatment,2026-03-15,1
365,treatment,2026-03-03,1
366,control,2026-03-10,1
367,treatment,2026-03-07,1
368,treatment,2026-03-07,0
369,treatment,2026-03-14,0
370,control,2026-03-12,1
371,control,2026-03-07,0
372,control,2026-03-09,0
373,control,2026-03-08,0
374,treatment,2026-03-02,0
375,control,2026-03-03,1
376,control,2026-03-15,1
377,treatment,2026-03-15,0
378,treatment,2026-03-06,0
379,control,2026-03-10,1
380,control,2026-03-03,1
381,control,2026-03-14,1
382,treatment,2026-03-15,0
383,treatment,2026-03-02,0
384,treatment,2026-03-03,0
385,treatment,2026-03-05,0
386,control,2026-03-02,0
387,treatment,2026-03-11,1
388,control,2026-03-06,0
389,treatment,2026-03-15,0
390,treatment,2026-03-13,0
391,control,2026-03-06,0
392,treatment,2026-03-14,1
393,control,2026-03-13,0
394,control,2026-03-14,0
395,treatment,2026-03-06,0
396,control,2026-03-15,1
397,control,2026-03-07,0
398,treatment,2026-03-02,0
399,treatment,2026-03-02,0
400,control,2026-03-03,0
401,treatment,2026-03-07,1
402,treatment,2026-03-15,0
403,treatment,2026-03-13,0
404,treatment,2026-03-10,0
405,treatment,2026-03-10,0
406,control,2026-03-04,0
407,treatment,2026-03-05,0
408,control,2026-03-10,0
409,treatment,2026-03-08,0
410,control,2026-03-02,0
411,treatment,2026-03-12,0
412,treatment,2026-03-05,0
413,control,2026-03-12,0
414,control,2026-03-03,0
415,treatment,2026-03-08,0
416,control,2026-03-04,0
417,treatment,2026-03-08,1
418,control,2026-03-13,1
419,control,2026-03-02,0
420,treatment,2026-03-14,0
421,treatment,2026-03-12,1
422,control,2026-03-15,1
423,treatment,2026-03-11,0
424,treatment,2026-03-06,0
425,treatment,2026-03-10,0
426,control,2026-03-06,0
427,control,2026-03-14,0
428,treatment,2026-03-14,1
429,control,2026-03-05,0
430,control,2026-03-06,0
431,control,2026-03-15,0
432,treatment,2026-03-14,0
433,treatment,2026-03-13,0
434,control,2026-03-09,1
435,control,2026-03-12,1
436,control,2026-03-04,0
437,control,2026-03-12,0
438,treatment,2026-03-02,1
439,control,2026-03-04,0
440,treatment,2026-03-15,0
441,control,2026-03-15,0
442,control,2026-03-08,0
443,treatment,2026-03-14,1
444,control,2026-03-14,1
445,control,2026-03-10,1
446,control,2026-03-14,0
447,control,2026-03-09,0
448,treatment,2026-03-07,0
449,treatment,2026-03-13,0
450,treatment,2026-03-05,1
451,treatment,2026-03-15,1
452,control,2026-03-15,0
453,treatment,2026-03-15,1
454,control,2026-03-13,1
455,treatment,2026-03-12,1
456,control,2026-03-12,0
457,control,2026-03-08,1
458,control,2026-03-05,0
459,treatment,2026-03-04,0
460,control,2026-03-05,0
461,treatment,2026-03-12,1
462,control,2026-03-07,0
463,control,2026-03-08,0
464,treatment,2026-03-08,0
465,treatment,2026-03-13,0
466,control,2026-03-08,0
467,treatment,2026-03-04,1
468,treatment,2026-03-02,0
469,treatment,2026-03-13,0
470,treatment,2026-03-07,0
471,treatment,2026-03-04,1
472,control,2026-03-02,0
473,control,2026-03-15,0
474,control,2026-03-02,0
475,treatment,2026-03-02,1
476,control,2026-03-02,0
477,control,2026-03-06,0
478,treatment,2026-03-04,0
479,control,2026-03-03,1
480,treatment,2026-03-05,0
481,treatment,2026-03-08,0
482,treatment,2026-03-10,0
483,treatment,2026-03-05,1
484,control,2026-03-11,0
485,treatment,2026-03-11,0
486,control,2026-03-02,1
487,control,2026-03-05,1
488,control,2026-03-09,0
489,treatment,2026-03-09,1
490,control,2026-03-14,0
491,control,2026-03-03,0
492,control,2026-03-09,0
493,control,2026-03-02,0
494,control,2026-03-03,0
495,control,2026-03-02,0
496,control,2026-03-06,0
497,control,2026-03-15,1
498,treatment,2026-03-09,1
499,treatment,2026-03-14,1
500,control,2026-03-15,1
501,control,2026-03-11,0
502,treatment,2026-03-14,0
503,treatment,2026-03-10,0
504,control,2026-03-04,1
505,treatment,2026-03-05,1
506,treatment,2026-03-08,1
507,treatment,2026-03-02,0
508,control,2026-03-10,0
509,control,2026-03-14,1
510,control,2026-03-09,1
511,treatment,2026-03-13,1
512,treatment,2026-03-08,0
513,control,2026-03-06,0
514,control,2026-03-06,1
515,control,2026-03-12,0
516,control,2026-03-08,1
517,control,2026-03-13,0
518,control,2026-03-10,1
519,control,2026-03-06,0
520,treatment,2026-03-03,1
521,control,2026-03-06,0
522,control,2026-03-15,0
523,treatment,2026-03-11,1
524,control,2026-03-09,1
525,control,2026-03-03,0
526,treatment,2026-03-06,0
527,treatment,2026-03-09,0
528,treatment,2026-03-02,0
529,treatment,2026-03-04,1
530,control,2026-03-06,0
531,treatment,2026-03-02,0
532,control,2026-03-14,0
533,treatment,2026-03-02,0
534,treatment,2026-03-02,0
535,control,2026-03-08,0
536,control,2026-03-04,0
537,control,2026-03-04,0
538,control,2026-03-12,0
539,control,2026-03-14,0
540,treatment,2026-03-14,1
541,control,2026-03-02,0
542,control,2026-03-09,0
543,treatment,2026-03-11,0
544,control,2026-03-08,1
545,treatment,2026-03-09,0
546,control,2026-03-12,1
547,treatment,2026-03-10,0
548,control,2026-03-02,0
549,control,2026-03-08,0
550,treatment,2026-03-03,1
551,control,2026-03-15,1
552,treatment,2026-03-15,0
553,treatment,2026-03-05,0
554,treatment,2026-03-03,1
555,control,2026-03-03,0
556,control,2026-03-12,0
557,control,2026-03-06,1
558,treatment,2026-03-08,0
559,treatment,2026-03-09,0
560,control,2026-03-14,0
561,treatment,2026-03-06,0
562,treatment,2026-03-06,0
563,control,2026-03-10,1
564,treatment,2026-03-02,0
565,treatment,2026-03-03,0
566,treatment,2026-03-02,0
567,treatment,2026-03-15,0
568,control,2026-03-06,0
569,control,2026-03-06,0
570,control,2026-03-02,0
571,treatment,2026-03-03,0
572,control,2026-03-05,0
573,control,2026-03-13,0
574,treatment,2026-03-04,0
575,treatment,2026-03-02,0
576,control,2026-03-15,0
577,control,2026-03-14,1
578,treatment,2026-03-03,1
579,treatment,2026-03-10,1
580,treatment,2026-03-06,0
581,control,2026-03-07,0
582,treatment,2026-03-09,1
583,treatment,2026-03-05,0
584,treatment,2026-03-14,0
585,treatment,2026-03-12,0
586,control,2026-03-03,0
587,control,2026-03-11,0
588,treatment,2026-03-15,0
589,treatment,2026-03-11,1
590,control,2026-03-07,0
591,treatment,2026-03-07,1
592,control,2026-03-06,0
593,control,2026-03-09,1
594,treatment,2026-03-07,0
595,control,2026-03-04,0
596,control,2026-03-07,1
597,treatment,2026-03-12,1
598,treatment,2026-03-10,0
599,treatment,2026-03-07,1
600,treatment,2026-03-13,0
601,treatment,2026-03-03,1
602,treatment,2026-03-10,0
603,control,2026-03-09,0
604,treatment,2026-03-02,1
605,treatment,2026-03-12,0
606,control,2026-03-14,0
607,treatment,2026-03-07,1
608,control,2026-03-13,0
609,treatment,2026-03-14,0
610,treatment,2026-03-11,1
611,control,2026-03-14,0
612,treatment,2026-03-10,1
613,control,2026-03-06,1
614,control,2026-03-12,1
615,treatment,2026-03-14,0
616,treatment,2026-03-08,1
617,control,2026-03-13,1
618,treatment,2026-03-11,1
619,control,2026-03-04,0
620,treatment,2026-03-07,1
621,treatment,2026-03-10,0
622,treatment,2026-03-04,0
623,treatment,2026-03-02,1
624,treatment,2026-03-14,1
625,treatment,2026-03-04,1
626,control,2026-03-07,1
627,control,2026-03-13,0
628,treatment,2026-03-13,0
629,treatment,2026-03-03,0
630,treatment,2026-03-08,1
631,treatment,2026-03-03,1
632,treatment,2026-03-06,0
633,treatment,2026-03-06,0
634,treatment,2026-03-10,0
635,control,2026-03-02,0
636,treatment,2026-03-12,0
637,control,2026-03-13,1
638,control,2026-03-03,0
639,control,2026-03-02,0
640,control,2026-03-12,1
641,control,2026-03-13,0
642,treatment,2026-03-13,0
643,control,2026-03-02,0
644,treatment,2026-03-08,0
645,control,2026-03-08,1
646,treatment,2026-03-03,0
647,treatment,2026-03-02,0
648,treatment,2026-03-15,0
649,control,2026-03-03,0
650,treatment,2026-03-08,1
651,control,2026-03-12,0
652,treatment,2026-03-09,0
653,treatment,2026-03-08,0
654,treatment,2026-03-10,0
655,treatment,2026-03-08,0
656,control,2026-03-11,0
657,control,2026-03-12,1
658,treatment,2026-03-08,1
659,treatment,2026-03-14,1
660,treatment,2026-03-12,1
661,control,2026-03-13,0
662,control,2026-03-05,0
663,control,2026-03-15,1
664,treatment,2026-03-05,0
665,treatment,2026-03-14,0
666,treatment,2026-03-09,0
667,treatment,2026-03-02,0
668,control,2026-03-10,1
669,treatment,2026-03-04,0
670,control,2026-03-12,1
671,treatment,2026-03-02,0
672,control,2026-03-15,0
673,treatment,2026-03-13,1
674,control,2026-03-14,0
675,treatment,2026-03-02,0
676,control,2026-03-09,0
677,control,2026-03-15,1
678,treatment,2026-03-14,0
679,control,2026-03-14,1
680,control,2026-03-09,0
681,control,2026-03-12,0
682,treatment,2026-03-15,1
683,treatment,2026-03-03,0
684,control,2026-03-06,1
685,control,2026-03-06,0
686,treatment,2026-03-02,0
687,control,2026-03-04,0
688,treatment,2026-03-11,0
689,control,2026-03-11,1
690,control,2026-03-14,1
691,control,2026-03-04,0
692,treatment,2026-03-06,0
693,control,2026-03-13,0
694,control,2026-03-13,0
695,treatment,2026-03-11,1
696,control,2026-03-05,1
697,control,2026-03-07,1
698,treatment,2026-03-08,0
699,treatment,2026-03-10,0
700,control,2026-03-02,0
701,control,2026-03-15,0
702,treatment,2026-03-08,0
703,control,2026-03-04,0
704,control,2026-03-13,0
705,treatment,2026-03-05,0
706,control,2026-03-11,0
707,control,2026-03-12,1
708,treatment,2026-03-11,1
709,control,2026-03-03,0
710,treatment,2026-03-05,0
711,control,2026-03-05,0
712,control,2026-03-07,0
713,control,2026-03-03,0
714,control,2026-03-05,1
715,control,2026-03-08,0
716,control,2026-03-15,1
717,control,2026-03-10,0
718,control,2026-03-03,0
719,control,2026-03-09,0
720,control,2026-03-06,1
721,treatment,2026-03-04,1
722,control,2026-03-06,0
723,treatment,2026-03-06,1
724,treatment,2026-03-15,1
725,treatment,2026-03-15,0
726,control,2026-03-02,0
727,treatment,2026-03-13,0
728,control,2026-03-07,0
729,treatment,2026-03-14,1
730,control,2026-03-09,0
731,control,2026-03-04,1
732,control,2026-03-04,0
733,control,2026-03-07,0
734,control,2026-03-11,0
735,treatment,2026-03-09,0
736,treatment,2026-03-03,1
737,treatment,2026-03-12,0
738,control,2026-03-10,1
739,treatment,2026-03-15,0
740,control,2026-03-02,1
741,treatment,2026-03-08,0
742,control,2026-03-14,0
743,control,2026-03-08,0
744,control,2026-03-06,1
745,control,2026-03-11,0
746,control,2026-03-05,1
747,control,2026-03-12,0
748,control,2026-03-08,1
749,control,2026-03-05,1
750,treatment,2026-03-03,1
751,treatment,2026-03-12,0
752,control,2026-03-15,1
753,treatment,2026-03-07,0
754,treatment,2026-03-09,1
755,control,2026-03-04,0
756,treatment,2026-03-05,0
757,control,2026-03-11,0
758,treatment,2026-03-10,0
759,control,2026-03-02,0
760,treatment,2026-03-13,1
761,control,2026-03-03,0
762,control,2026-03-10,0
763,control,2026-03-12,1
764,treatment,2026-03-06,1
765,control,2026-03-10,0
766,treatment,2026-03-09,1
767,treatment,2026-03-09,1
768,control,2026-03-13,0
769,control,2026-03-05,0
770,treatment,2026-03-03,1
771,treatment,2026-03-02,1
772,control,2026-03-08,0
773,treatment,2026-03-05,1
774,treatment,2026-03-08,1
775,control,2026-03-12,0
776,control,2026-03-10,0
777,treatment,2026-03-06,1
778,control,2026-03-07,0
779,treatment,2026-03-11,1
780,treatment,2026-03-11,0
781,control,2026-03-09,0
782,treatment,2026-03-15,0
783,treatment,2026-03-06,0
784,control,2026-03-14,0
785,control,2026-03-15,0
786,treatment,2026-03-02,0
787,control,2026-03-09,0
788,control,2026-03-14,0
789,treatment,2026-03-15,1
790,treatment,2026-03-11,0
791,control,2026-03-05,0
792,treatment,2026-03-12,1
793,control,2026-03-15,0
794,treatment,2026-03-02,0
795,control,2026-03-02,1
796,treatment,2026-03-14,0
797,control,2026-03-04,1
798,treatment,2026-03-10,0
799,control,2026-03-02,0
800,control,2026-03-07,0
801,treatment,2026-03-15,0
802,control,2026-03-09,0
803,treatment,2026-03-02,1
804,treatment,2026-03-15,0
805,treatment,2026-03-03,1
806,control,2026-03-07,0
807,control,2026-03-15,0
808,treatment,2026-03-11,0
809,treatment,2026-03-03,0
810,control,2026-03-13,1
811,control,2026-03-12,0
812,control,2026-03-03,0
813,control,2026-03-07,1
814,treatment,2026-03-06,1
815,control,2026-03-07,0
816,control,2026-03-11,0
817,treatment,2026-03-06,0
818,treatment,2026-03-12,0
819,control,2026-03-13,1
820,treatment,2026-03-09,1
821,control,2026-03-02,0
822,treatment,2026-03-12,0
823,control,2026-03-05,0
824,control,2026-03-14,0
825,treatment,2026-03-07,0
826,treatment,2026-03-10,1
827,control,2026-03-03,0
828,treatment,2026-03-02,0
829,treatment,2026-03-03,0
830,treatment,2026-03-06,0
831,treatment,2026-03-15,1
832,treatment,2026-03-15,1
833,treatment,2026-03-07,1
834,treatment,2026-03-07,0
835,treatment,2026-03-14,0
836,treatment,2026-03-03,0
837,control,2026-03-07,1
838,treatment,2026-03-06,1
839,control,2026-03-11,0
840,control,2026-03-10,0
841,treatment,2026-03-05,0
842,control,2026-03-13,1
843,control,2026-03-05,1
844,treatment,2026-03-07,0
845,control,2026-03-13,0
846,treatment,2026-03-14,0
847,treatment,2026-03-02,1
848,treatment,2026-03-03,0
849,control,2026-03-09,0
850,treatment,2026-03-08,0
851,treatment,2026-03-13,0
852,control,2026-03-05,1
853,treatment,2026-03-14,1
854,control,2026-03-02,0
855,control,2026-03-02,1
856,treatment,2026-03-03,0
857,treatment,2026-03-15,1
858,control,2026-03-03,0
859,treatment,2026-03-06,0
860,treatment,2026-03-12,0
861,control,2026-03-04,1
862,control,2026-03-09,0
863,control,2026-03-05,0
864,treatment,2026-03-06,0
865,control,2026-03-02,0
866,treatment,2026-03-13,0
867,treatment,2026-03-06,0
868,control,2026-03-03,0
869,control,2026-03-10,0
870,control,2026-03-03,0
871,control,2026-03-10,0
872,treatment,2026-03-04,0
873,treatment,2026-03-14,0
874,control,2026-03-13,0
875,treatment,2026-03-11,1
876,treatment,2026-03-15,1
877,control,2026-03-08,0
878,control,2026-03-15,0
879,treatment,2026-03-02,0
880,treatment,2026-03-14,1
881,control,2026-03-08,1
882,control,2026-03-15,0
883,control,2026-03-07,0
884,control,2026-03-09,0
885,treatment,2026-03-03,0
886,treatment,2026-03-09,1
887,treatment,2026-03-07,0
888,control,2026-03-14,0
889,control,2026-03-09,1
890,control,2026-03-04,0
891,control,2026-03-02,0
892,treatment,2026-03-02,0
893,control,2026-03-10,1
894,control,2026-03-03,0
895,control,2026-03-03,0
896,control,2026-03-15,1
897,treatment,2026-03-13,0
898,treatment,2026-03-11,0
899,control,2026-03-12,0
900,control,2026-03-06,0
901,treatment,2026-03-03,0
902,control,2026-03-04,0
903,control,2026-03-04,1
904,control,2026-03-05,1
905,control,2026-03-03,0
906,control,2026-03-04,0
907,control,2026-03-08,0
908,treatment,2026-03-02,0
909,control,2026-03-11,0
910,control,2026-03-15,1
911,control,2026-03-12,1
912,control,2026-03-11,0
913,treatment,2026-03-15,1
914,control,2026-03-11,1
915,control,2026-03-08,0
916,treatment,2026-03-05,0
917,control,2026-03-04,1
918,control,2026-03-13,0
919,control,2026-03-10,0
920,treatment,2026-03-13,0
921,control,2026-03-03,1
922,control,2026-03-13,0
923,control,2026-03-10,1
924,treatment,2026-03-09,1
925,control,2026-03-08,1
926,treatment,2026-03-08,1
927,control,2026-03-14,1
928,control,2026-03-08,1
929,treatment,2026-03-03,0
930,control,2026-03-03,1
931,control,2026-03-07,0
932,control,2026-03-08,0
933,treatment,2026-03-09,0
934,treatment,2026-03-13,0
935,treatment,2026-03-11,0
936,control,2026-03-15,1
937,control,2026-03-07,1
938,control,2026-03-03,0
939,treatment,2026-03-13,0
940,control,2026-03-13,1
941,treatment,2026-03-11,0
942,treatment,2026-03-07,0
943,control,2026-03-15,0
944,treatment,2026-03-14,0
945,treatment,2026-03-07,0
946,control,2026-03-05,0
947,control,2026-03-06,1
948,treatment,2026-03-03,1
949,control,2026-03-04,0
950,control,2026-03-10,1
951,treatment,2026-03-14,1
952,control,2026-03-05,0
953,control,2026-03-09,0
954,treatment,2026-03-07,1
955,control,2026-03-11,0
956,control,2026-03-06,0
957,treatment,2026-03-14,1
958,treatment,2026-03-05,0
959,treatment,2026-03-14,1
960,treatment,2026-03-14,0
961,treatment,2026-03-03,0
962,treatment,2026-03-10,0
963,control,2026-03-05,0
964,control,2026-03-04,1
965,treatment,2026-03-12,0
966,control,2026-03-08,0
967,control,2026-03-11,0
968,treatment,2026-03-03,0
969,control,2026-03-11,0
970,control,2026-03-14,0
971,control,2026-03-06,0
972,control,2026-03-12,0
973,treatment,2026-03-02,0
974,control,2026-03-08,0
975,control,2026-03-06,0
976,treatment,2026-03-07,0
977,control,2026-03-06,1
978,control,2026-03-07,0
979,treatment,2026-03-05,0
980,treatment,2026-03-09,0
981,control,2026-03-04,0
982,control,2026-03-13,0
983,treatment,2026-03-14,0
984,treatment,2026-03-07,0
985,control,2026-03-15,0
986,treatment,2026-03-03,1
987,control,2026-03-06,1
988,control,2026-03-02,1
989,control,2026-03-12,0
990,treatment,2026-03-06,0
991,control,2026-03-11,0
992,control,2026-03-10,1
993,treatment,2026-03-06,0
994,control,2026-03-02,1
995,control,2026-03-11,0
996,treatment,2026-03-09,0
997,treatment,2026-03-05,1
