user_id,variant,assignment_date,converted
165,control,2026-03-13,0
166,treatment,2026-03-14,0
167,treatment,2026-03-07,1
168,treatment,2026-03-10,0
169,control,2026-03-04,0
170,treatment,2026-03-10,0
171,control,2026-03-10,0
172,treatment,2026-03-05,1
173,treatment,2026-03-05,1
174,control,2026-03-04,1
175,treatment,2026-03-10,1
176,control,2026-03-08,1
177,treatment,2026-03-09,0
178,control,2026-03-15,0
179,control,2026-03-03,1
180,control,2026-03-14,0
181,control,2026-03-14,0
182,control,2026-03-11,1
183,control,2026-03-11,0
184,control,2026-03-15,1
185,treatment,2026-03-09,0
186,treatment,2026-03-06,0
187,treatment,2026-03-12,0
188,treatment,2026-03-04,1
189,treatment,2026-03-08,0
190,control,2026-03-06,1
191,control,2026-03-10,0
192,control,2026-03-06,0
193,treatment,2026-03-13,1
194,treatment,2026-03-02,0
195,treatment,2026-03-12,0
196,treatment,2026-03-13,0
197,treatment,2026-03-09,0
198,treatment,2026-03-04,0
199,control,2026-03-15,0
200,control,2026-03-08,1
201,control,2026-03-11,0
202,treatment,2026-03-11,1
203,control,2026-03-11,1
204,treatment,2026-03-15,0
205,treatment,2026-03-07,1
206,control,2026-03-15,0
207,treatment,2026-03-12,0
208,treatment,2026-03-03,0
209,treatment,2026-03-02,1
210,treatment,2026-03-02,0
211,treatment,2026-03-05,0
212,treatment,2026-03-13,1
213,treatment,2026-03-05,0
214,treatment,2026-03-09,0
215,control,2026-03-11,1
216,treatment,2026-03-15,1
217,control,2026-03-11,1
218,control,2026-03-02,0
219,control,2026-03-05,0
220,treatment,2026-03-06,0
221,treatment,2026-03-10,1
222,treatment,2026-03-03,1
223,control,2026-03-02,0
224,control,2026-03-15,0
225,control,2026-03-06,0
226,control,2026-03-09,1
227,treatment,2026-03-09,0
228,treatment,2026-03-14,0
229,control,2026-03-12,0
230,control,2026-03-09,0
231,treatment,2026-03-05,0
232,treatment,2026-03-06,1
233,treatment,2026-03-06,1
234,control,2026-03-15,0
235,treatment,2026-03-11,0
236,control,2026-03-12,1
237,treatment,2026-03-06,0
238,treatment,2026-03-10,1
239,treatment,2026-03-05,0
240,control,2026-03-14,0
241,control,2026-03-08,0
242,treatment,2026-03-14,0
243,treatment,2026-03-12,0
244,control,2026-03-09,1
245,control,2026-03-02,1
246,treatment,2026-03-12,0
247,control,2026-03-06,0
248,control,2026-03-05,0
249,control,2026-03-04,1
250,control,2026-03-03,1
251,control,2026-03-06,1
252,treatment,2026-03-03,1
253,control,2026-03-03,0
254,control,2026-03-14,0
255,treatment,2026-03-03,0
256,treatment,2026-03-04,0
257,treatment,2026-03-12,0
258,control,2026-03-12,0
259,treatment,2026-03-15,0
260,control,2026-03-05,0
261,treatment,2026-03-05,0
262,control,2026-03-04,1
263,treatment,2026-03-11,1
264,control,2026-03-05,1
265,treatment,2026-03-12,0
266,treatment,2026-03-05,0
267,treatment,2026-03-11,0
268,control,2026-03-09,0
269,control,2026-03-07,0
270,treatment,2026-03-06,0
271,control,2026-03-15,0
272,control,2026-03-04,0
273,control,2026-03-12,1
274,control,2026-03-03,1
275,treatment,2026-03-15,0
276,treatment,2026-03-04,1
277,treatment,2026-03-04,0
278,control,2026-03-06,1
279,control,2026-03-03,0
280,control,2026-03-03,0
281,control,2026-03-13,0
282,treatment,2026-03-02,1
283,control,2026-03-11,0
284,control,2026-03-07,1
285,control,2026-03-11,0
286,control,2026-03-06,1
287,treatment,2026-03-07,0
288,treatment,2026-03-07,0
289,control,2026-03-04,1
290,control,2026-03-06,0
291,treatment,2026-03-13,0
292,control,2026-03-03,0
293,control,2026-03-03,0
294,control,2026-03-11,1
295,control,2026-03-12,1
296,control,2026-03-02,0
297,treatment,2026-03-09,1
298,control,2026-03-07,0
299,treatment,2026-03-15,0
300,control,2026-03-06,0
301,control,2026-03-04,1
302,control,2026-03-05,0
303,treatment,2026-03-03,0
304,control,2026-03-02,0
305,control,2026-03-04,0
306,treatment,2026-03-12,1
307,control,2026-03-05,0
308,treatment,2026-03-07,0
309,control,2026-03-04,0
310,control,2026-03-13,1
311,treatment,2026-03-07,0
312,treatment,2026-03-12,1
313,control,2026-03-02,1
314,treatment,2026-03-11,1
315,treatment,2026-03-15,0
316,control,2026-03-11,1
317,control,2026-03-14,0
318,control,2026-03-12,0
319,treatment,2026-03-03,1
320,control,2026-03-14,0
321,control,2026-03-04,1
322,treatment,2026-03-06,0
323,control,2026-03-03,0
324,treatment,2026-03-02,0
325,treatment,2026-03-09,0
326,treatment,2026-03-03,0
327,control,2026-03-13,1
328,treatment,2026-03-08,1
329,control,2026-03-11,0
330,treatment,2026-03-11,1
331,control,2026-03-07,0
332,control,2026-03-08,0
333,treatment,2026-03-02,1
334,treatment,2026-03-10,0
335,treatment,2026-03-09,0
336,treatment,2026-03-15,1
337,treatment,2026-03-12,0
338,treatment,2026-03-05,0
339,treatment,2026-03-03,0
340,control,2026-03-05,0
341,control,2026-03-03,0
342,treatment,2026-03-15,0
343,control,2026-03-02,0
344,control,2026-03-14,0
345,control,2026-03-14,1
346,control,2026-03-11,0
347,control,2026-03-02,0
348,treatment,2026-03-09,0
349,control,2026-03-15,0
350,treatment,2026-03-07,0
351,control,2026-03-06,0
352,treatment,2026-03-08,1
353,treatment,2026-03-03,0
354,treatment,2026-03-07,1
355,treatment,2026-03-11,0
356,control,2026-03-14,0
357,control,2026-03-03,1
358,treatment,2026-03-10,0
359,control,2026-03-14,0
360,treatment,2026-03-10,0
361,treatment,2026-03-14,1
362,control,2026-03-13,0
363,control,2026-03-14,0
364,treatment,2026-03-04,1
365,control,2026-03-04,0
366,treatment,2026-03-06,0
367,treatment,2026-03-06,0
368,treatment,2026-03-13,0
369,control,2026-03-13,0
370,treatment,2026-03-07,1
371,control,2026-03-05,0
372,treatment,2026-03-08,0
373,treatment,2026-03-07,0
374,control,2026-03-05,0
375,treatment,2026-03-07,0
376,treatment,2026-03-07,0
377,treatment,2026-03-08,1
378,control,2026-03-04,0
379,treatment,2026-03-04,0
380,treatment,2026-03-03,1
381,treatment,2026-03-08,0
382,control,2026-03-03,0
383,treatment,2026-03-03,0
384,control,2026-03-14,0
385,treatment,2026-03-15,0
386,treatment,2026-03-04,0
387,treatment,2026-03-04,0
388,control,2026-03-12,0
389,treatment,2026-03-12,0
390,treatment,2026-03-10,0
391,control,2026-03-05,1
392,control,2026-03-14,0
393,control,2026-03-15,1
394,treatment,2026-03-07,0
395,treatment,2026-03-09,0
396,control,2026-03-08,0
397,control,2026-03-12,0
398,treatment,2026-03-13,0
399,treatment,2026-03-05,0
400,control,2026-03-03,0
401,control,2026-03-13,0
402,control,2026-03-10,1
403,control,2026-03-12,0
404,control,2026-03-02,1
405,treatment,2026-03-11,0
406,control,2026-03-12,0
407,treatment,2026-03-12,0
408,treatment,2026-03-07,0
409,treatment,2026-03-11,1
410,control,2026-03-02,1
411,control,2026-03-05,1
412,control,2026-03-15,1
413,treatment,2026-03-14,1
414,treatment,2026-03-15,1
415,control,2026-03-12,1
416,control,2026-03-03,0
417,control,2026-03-10,1
418,control,2026-03-08,0
419,treatment,2026-03-13,0
420,control,2026-03-04,0
421,treatment,2026-03-14,1
422,control,2026-03-06,1
423,control,2026-03-15,0
424,control,2026-03-10,0
425,treatment,2026-03-07,1
426,treatment,2026-03-08,0
427,control,2026-03-08,0
428,treatment,2026-03-06,0
429,treatment,2026-03-12,0
430,treatment,2026-03-05,0
431,treatment,2026-03-13,0
432,control,2026-03-10,1
433,control,2026-03-02,1
434,treatment,2026-03-02,0
435,control,2026-03-07,0
436,control,2026-03-15,0
437,treatment,2026-03-15,0
438,control,2026-03-02,0
439,treatment,2026-03-15,1
440,control,2026-03-12,0
441,treatment,2026-03-05,0
442,control,2026-03-02,1
443,treatment,2026-03-13,1
444,treatment,2026-03-12,0
445,control,2026-03-02,0
446,treatment,2026-03-02,1
447,treatment,2026-03-03,0
448,control,2026-03-03,1
449,treatment,2026-03-04,0
450,control,2026-03-02,0
451,treatment,2026-03-08,0
452,control,2026-03-11,1
453,treatment,2026-03-07,0
454,control,2026-03-06,0
455,treatment,2026-03-13,0
456,control,2026-03-15,1
457,control,2026-03-02,1
458,control,2026-03-11,0
459,treatment,2026-03-03,0
460,treatment,2026-03-07,0
461,treatment,2026-03-07,1
462,control,2026-03-06,1
463,treatment,2026-03-07,1
464,control,2026-03-12,1
465,control,2026-03-06,0
466,control,2026-03-11,0
467,control,2026-03-10,0
468,treatment,2026-03-13,1
469,control,2026-03-13,0
470,control,2026-03-02,1
471,treatment,2026-03-07,0
472,control,2026-03-14,0
473,treatment,2026-03-06,0
474,treatment,2026-03-08,0
475,control,2026-03-13,0
476,treatment,2026-03-02,0
477,control,2026-03-04,1
478,control,2026-03-06,1
479,treatment,2026-03-02,0
480,treatment,2026-03-09,1
481,control,2026-03-14,0
482,treatment,2026-03-04,1
483,treatment,2026-03-04,0
484,control,2026-03-03,1
485,control,2026-03-07,0
486,control,2026-03-11,0
487,treatment,2026-03-09,0
488,treatment,2026-03-13,1
489,control,2026-03-10,0
490,control,2026-03-05,0
491,control,2026-03-14,0
492,control,2026-03-02,0
493,control,2026-03-12,1
494,control,2026-03-02,1
495,control,2026-03-07,0
496,treatment,2026-03-05,0
497,treatment,2026-03-05,0
498,treatment,2026-03-04,0
499,control,2026-03-02,0
500,treatment,2026-03-11,1
501,control,2026-03-08,0
502,control,2026-03-10,0
503,treatment,2026-03-13,1
504,treatment,2026-03-12,1
505,treatment,2026-03-02,0
506,control,2026-03-04,0
507,control,2026-03-15,0
508,treatment,2026-03-08,1
509,control,2026-03-04,0
510,control,2026-03-05,0
511,treatment,2026-03-12,0
512,control,2026-03-04,0
513,control,2026-03-14,0
514,control,2026-03-11,0
515,treatment,2026-03-05,0
516,treatment,2026-03-09,1
517,control,2026-03-08,0
518,treatment,2026-03-09,1
519,control,2026-03-10,0
520,treatment,2026-03-09,0
521,treatment,2026-03-02,1
522,control,2026-03-06,0
523,control,2026-03-15,0
524,treatment,2026-03-05,1
525,control,2026-03-12,0
526,control,2026-03-10,0
527,treatment,2026-03-04,1
528,control,2026-03-12,1
529,control,2026-03-08,0
530,treatment,2026-03-03,1
531,treatment,2026-03-09,0
532,treatment,2026-03-05,0
533,treatment,2026-03-13,0
534,treatment,2026-03-06,0
535,treatment,2026-03-07,0
536,treatment,2026-03-03,1
537,control,2026-03-04,1
538,treatment,2026-03-02,0
539,control,2026-03-05,1
540,treatment,2026-03-04,1
541,treatment,2026-03-04,0
542,treatment,2026-03-13,0
543,control,2026-03-09,1
544,control,2026-03-07,0
545,control,2026-03-12,0
546,treatment,2026-03-14,1
547,treatment,2026-03-12,0
548,treatment,2026-03-10,0
549,control,2026-03-05,0
550,treatment,2026-03-11,0
551,treatment,2026-03-05,1
552,treatment,2026-03-06,0
553,treatment,2026-03-13,1
554,control,2026-03-06,0
555,control,2026-03-13,0
556,control,2026-03-09,0
557,treatment,2026-03-05,0
558,control,2026-03-11,0
559,control,2026-03-10,1
560,treatment,2026-03-13,0
561,treatment,2026-03-06,0
562,treatment,2026-03-03,0
563,treatment,2026-03-06,0
564,control,2026-03-11,0
565,treatment,2026-03-06,0
566,treatment,2026-03-13,1
567,treatment,2026-03-10,1
568,control,2026-03-15,0
569,control,2026-03-09,0
570,control,2026-03-02,0
571,control,2026-03-10,0
572,treatment,2026-03-14,0
573,control,2026-03-03,0
574,control,2026-03-02,0
575,control,2026-03-07,0
576,control,2026-03-15,0
577,control,2026-03-12,0
578,treatment,2026-03-05,0
579,control,2026-03-02,1
580,treatment,2026-03-05,0
581,treatment,2026-03-10,0
582,treatment,2026-03-13,0
583,treatment,2026-03-15,0
584,treatment,2026-03-15,0
585,treatment,2026-03-07,0
586,treatment,2026-03-11,1
587,treatment,2026-03-12,1
588,treatment,2026-03-05,0
589,treatment,2026-03-15,0
590,control,2026-03-15,0
591,treatment,2026-03-10,1
592,control,2026-03-03,0
593,control,2026-03-06,0
594,control,2026-03-06,0
595,control,2026-03-11,0
596,control,2026-03-15,0
597,treatment,2026-03-11,0
598,treatment,2026-03-02,0
599,treatment,2026-03-06,0
600,control,2026-03-05,1
601,treatment,2026-03-06,1
602,control,2026-03-05,0
603,control,2026-03-03,0
604,control,2026-03-13,0
605,treatment,2026-03-05,0
606,control,2026-03-08,0
607,treatment,2026-03-10,1
608,control,2026-03-15,1
609,control,2026-03-06,1
610,treatment,2026-03-07,0
611,control,2026-03-12,1
612,treatment,2026-03-03,1
613,treatment,2026-03-13,0
614,control,2026-03-13,1
615,control,2026-03-02,1
616,control,2026-03-10,0
617,control,2026-03-15,1
618,treatment,2026-03-07,0
619,control,2026-03-11,0
620,control,2026-03-14,0
621,control,2026-03-11,1
622,control,2026-03-15,0
623,control,2026-03-04,0
624,treatment,2026-03-05,0
625,treatment,2026-03-13,0
626,control,2026-03-14,1
627,control,2026-03-14,0
628,treatment,2026-03-10,0
629,treatment,2026-03-06,0
630,treatment,2026-03-09,1
631,control,2026-03-10,0
632,treatment,2026-03-15,1
633,treatment,2026-03-04,0
634,control,2026-03-13,0
635,control,2026-03-14,0
636,control,2026-03-02,0
637,treatment,2026-03-07,0
638,control,2026-03-10,0
639,control,2026-03-04,0
640,treatment,2026-03-09,0
641,control,2026-03-10,1
642,treatment,2026-03-12,0
643,treatment,2026-03-05,0
644,control,2026-03-14,0
645,treatment,2026-03-14,0
646,treatment,2026-03-13,0
647,treatment,2026-03-12,1
648,treatment,2026-03-09,1
649,control,2026-03-07,0
650,treatment,2026-03-04,1
651,control,2026-03-13,1
652,control,2026-03-08,0
653,treatment,2026-03-04,0
654,treatment,2026-03-03,1
655,treatment,2026-03-11,0
656,control,2026-03-11,0
657,control,2026-03-07,0
658,treatment,2026-03-07,0
659,control,2026-03-14,0
660,treatment,2026-03-10,0
661,treatment,2026-03-12,0
662,treatment,2026-03-15,0
663,treatment,2026-03-09,0
664,control,2026-03-03,0
665,control,2026-03-15,0
666,treatment,2026-03-15,1
667,treatment,2026-03-06,0
668,control,2026-03-06,1
669,treatment,2026-03-06,1
670,treatment,2026-03-13,1
671,treatment,2026-03-14,0
672,treatment,2026-03-02,0
673,control,2026-03-11,0
674,treatment,2026-03-07,0
675,treatment,2026-03-08,0
676,control,2026-03-06,1
677,control,2026-03-10,0
678,control,2026-03-02,0
679,control,2026-03-03,0
680,treatment,2026-03-12,0
681,control,2026-03-02,1
682,control,2026-03-11,1
683,control,2026-03-02,1
684,treatment,2026-03-12,0
685,control,2026-03-14,0
686,treatment,2026-03-13,0
687,control,2026-03-08,1
688,treatment,2026-03-06,1
689,control,2026-03-04,1
690,treatment,2026-03-08,0
691,control,2026-03-15,0
692,treatment,2026-03-14,0
693,control,2026-03-02,0
694,control,2026-03-09,0
695,control,2026-03-10,0
696,treatment,2026-03-06,0
697,control,2026-03-08,0
698,treatment,2026-03-08,1
699,treatment,2026-03-10,1
700,treatment,2026-03-03,0
701,treatment,2026-03-14,1
702,treatment,2026-03-09,1
703,control,2026-03-08,0
704,treatment,2026-03-07,0
705,treatment,2026-03-10,0
706,treatment,2026-03-06,0
707,treatment,2026-03-11,1
708,treatment,2026-03-07,0
709,control,2026-03-12,0
710,treatment,2026-03-09,0
711,treatment,2026-03-06,0
712,treatment,2026-03-05,0
713,treatment,2026-03-12,0
714,control,2026-03-12,0
715,treatment,2026-03-09,1
716,treatment,2026-03-08,0
717,control,2026-03-14,1
718,control,2026-03-09,0
719,control,2026-03-06,0
720,treatment,2026-03-07,1
721,treatment,2026-03-09,0
722,control,2026-03-15,1
723,treatment,2026-03-06,1
724,control,2026-03-11,1
725,treatment,2026-03-04,1
726,control,2026-03-08,0
727,control,2026-03-15,1
728,treatment,2026-03-07,0
729,control,2026-03-08,0
730,treatment,2026-03-02,1
731,control,2026-03-02,1
732,control,2026-03-13,0
733,control,2026-03-09,0
734,treatment,2026-03-06,0
735,treatment,2026-03-09,0
736,control,2026-03-08,0
737,treatment,2026-03-09,0
738,treatment,2026-03-04,0
739,treatment,2026-03-15,0
740,control,2026-03-10,0
741,control,2026-03-11,0
742,treatment,2026-03-04,0
743,control,2026-03-10,0
744,treatment,2026-03-14,0
745,treatment,2026-03-05,0
746,treatment,2026-03-14,1
747,treatment,2026-03-03,0
748,control,2026-03-04,0
749,control,2026-03-06,0
750,control,2026-03-02,0
751,control,2026-03-04,1
752,control,2026-03-10,0
753,treatment,2026-03-04,1
754,treatment,2026-03-13,0
755,control,2026-03-05,0
756,control,2026-03-05,1
757,treatment,2026-03-04,0
758,treatment,2026-03-06,0
759,control,2026-03-14,0
760,control,2026-03-10,0
761,treatment,2026-03-03,0
762,control,2026-03-15,1
763,treatment,2026-03-08,0
764,control,2026-03-11,0
765,treatment,2026-03-03,0
766,control,2026-03-15,0
767,treatment,2026-03-07,0
768,control,2026-03-13,0
769,treatment,2026-03-12,0
770,control,2026-03-07,0
771,treatment,2026-03-15,0
772,treatment,2026-03-03,1
773,control,2026-03-05,0
774,treatment,2026-03-10,1
775,control,2026-03-04,0
776,control,2026-03-02,0
777,treatment,2026-03-07,0
778,control,2026-03-03,0
779,control,2026-03-04,0
780,treatment,2026-03-15,1
781,control,2026-03-10,0
782,control,2026-03-15,0
783,treatment,2026-03-09,0
784,treatment,2026-03-15,0
785,treatment,2026-03-06,0
786,control,2026-03-14,0
787,treatment,2026-03-14,0
788,treatment,2026-03-14,0
789,treatment,2026-03-07,0
790,treatment,2026-03-05,0
791,control,2026-03-03,1
792,control,2026-03-08,0
793,treatment,2026-03-11,0
794,control,2026-03-07,1
795,control,2026-03-02,0
796,treatment,2026-03-07,0
797,treatment,2026-03-13,0
798,control,2026-03-14,0
799,treatment,2026-03-12,0
800,control,2026-03-09,1
801,control,2026-03-07,1
802,control,2026-03-03,1
803,control,2026-03-07,1
804,control,2026-03-03,0
805,control,2026-03-04,0
806,control,2026-03-07,0
807,control,2026-03-10,0
808,control,2026-03-13,0
809,treatment,2026-03-06,0
810,treatment,2026-03-08,0
811,control,2026-03-07,1
812,control,2026-03-03,1
813,control,2026-03-10,0
814,control,2026-03-08,1
815,treatment,2026-03-04,0
816,treatment,2026-03-15,0
817,treatment,2026-03-02,0
818,control,2026-03-15,1
819,treatment,2026-03-06,1
820,control,2026-03-05,1
821,treatment,2026-03-11,1
822,control,2026-03-04,0
823,treatment,2026-03-10,1
824,treatment,2026-03-03,1
825,control,2026-03-11,0
826,treatment,2026-03-02,0
827,treatment,2026-03-13,0
828,treatment,2026-03-10,0
829,treatment,2026-03-08,0
830,control,2026-03-15,1
831,treatment,2026-03-06,0
832,control,2026-03-10,0
833,treatment,2026-03-11,0
834,control,2026-03-12,1
835,control,2026-03-09,1
836,control,2026-03-14,0
837,control,2026-03-15,1
838,control,2026-03-10,1
839,treatment,2026-03-07,1
840,control,2026-03-03,1
841,treatment,2026-03-06,0
842,control,2026-03-07,0
843,treatment,2026-03-03,0
844,control,2026-03-09,1
845,control,2026-03-10,0
846,treatment,2026-03-12,1
847,control,2026-03-08,1
848,treatment,2026-03-06,1
849,control,2026-03-04,0
850,control,2026-03-11,0
851,control,2026-03-07,0
852,treatment,2026-03-07,0
853,control,2026-03-15,1
854,treatment,2026-03-04,1
855,control,2026-03-06,0
856,treatment,2026-03-11,1
857,control,2026-03-06,0
858,control,2026-03-04,0
859,treatment,2026-03-07,0
860,treatment,2026-03-11,0
861,control,2026-03-10,0
862,treatment,2026-03-08,0
863,treatment,2026-03-15,1
864,control,2026-03-09,0
865,control,2026-03-02,0
866,treatment,2026-03-14,1
867,treatment,2026-03-11,0
868,control,2026-03-03,0
869,control,2026-03-12,0
870,treatment,2026-03-06,0
871,control,2026-03-06,0
872,treatment,2026-03-07,0
873,control,2026-03-03,0
874,control,2026-03-09,0
875,treatment,2026-03-15,0
876,treatment,2026-03-14,1
877,control,2026-03-12,0
878,control,2026-03-14,0
879,treatment,2026-03-07,0
880,control,2026-03-12,0
881,treatment,2026-03-15,1
882,treatment,2026-03-07,0
883,control,2026-03-10,1
884,treatment,2026-03-07,0
885,control,2026-03-11,0
886,treatment,2026-03-06,0
887,treatment,2026-03-05,0
888,control,2026-03-03,1
889,treatment,2026-03-12,0
890,control,2026-03-09,0
891,treatment,2026-03-10,0
892,treatment,2026-03-02,0
893,control,2026-03-15,0
894,treatment,2026-03-11,0
895,treatment,2026-03-08,0
896,control,2026-03-15,0
897,treatment,2026-03-14,0
898,control,2026-03-07,0
899,control,2026-03-11,1
900,treatment,2026-03-04,1
901,treatment,2026-03-11,0
902,treatment,2026-03-04,1
903,control,2026-03-05,0
904,control,2026-03-02,0
905,control,2026-03-04,0
906,control,2026-03-12,0
907,control,2026-03-10,0
908,control,2026-03-13,0
909,treatment,2026-03-13,0
910,treatment,2026-03-15,1
911,control,2026-03-07,1
912,treatment,2026-03-15,0
913,control,2026-03-14,0
914,treatment,2026-03-13,0
915,treatment,2026-03-12,0
916,treatment,2026-03-10,1
917,control,2026-03-13,0
918,control,2026-03-10,0
919,treatment,2026-03-05,0
920,control,2026-03-12,1
921,control,2026-03-05,0
922,control,2026-03-14,0
923,treatment,2026-03-09,1
924,control,2026-03-06,1
925,control,2026-03-11,0
926,treatment,2026-03-05,1
927,treatment,2026-03-15,1
928,treatment,2026-03-04,0
929,treatment,2026-03-09,0
930,control,2026-03-13,1
931,treatment,2026-03-14,0
932,control,2026-03-10,1
933,treatment,2026-03-15,0
934,treatment,2026-03-02,0
935,control,2026-03-09,0
936,treatment,2026-03-12,0
937,treatment,2026-03-08,1
938,control,2026-03-07,1
939,treatment,2026-03-04,0
940,control,2026-03-14,0
941,control,2026-03-06,0
942,treatment,2026-03-02,0
943,treatment,2026-03-07,1
944,treatment,2026-03-12,1
945,treatment,2026-03-15,0
946,treatment,2026-03-05,0
947,control,2026-03-14,0
948,treatment,2026-03-12,1
949,treatment,2026-03-10,0
950,control,2026-03-07,1
951,control,2026-03-12,0
952,control,2026-03-13,0
953,control,2026-03-05,0
954,treatment,2026-03-11,1
955,treatment,2026-03-05,1
956,treatment,2026-03-10,0
957,control,2026-03-12,0
958,control,2026-03-02,0
959,treatment,2026-03-05,0
960,control,2026-03-10,1
961,treatment,2026-03-12,0
962,treatment,2026-03-13,1
963,treatment,2026-03-15,0
964,treatment,2026-03-06,0
965,treatment,2026-03-05,0
966,treatment,2026-03-02,0
967,treatment,2026-03-13,0
968,control,2026-03-06,1
969,control,2026-03-15,1
970,control,2026-03-10,0
971,treatment,2026-03-06,0
972,control,2026-03-04,0
973,treatment,2026-03-05,0
974,control,2026-03-07,0
975,control,2026-03-15,0
976,control,2026-03-13,0
977,treatment,2026-03-08,0
978,treatment,2026-03-15,0
979,control,2026-03-05,1
980,control,2026-03-14,0
981,treatment,2026-03-08,0
982,control,2026-03-13,0
983,treatment,2026-03-11,0
984,control,2026-03-05,1
985,control,2026-03-08,0
986,control,2026-03-15,0
987,control,2026-03-12,0
988,treatment,2026-03-14,0
989,treatment,2026-03-04,1
990,control,2026-03-05,0
991,treatment,2026-03-02,0
992,treatment,2026-03-14,0
993,treatment,2026-03-06,0
994,control,2026-03-06,0
995,control,2026-03-04,0
996,treatment,2026-03-13,0
